location,date,vaccine,total_vaccinations
Latvia,2021-08-01,Moderna,221431
Latvia,2021-08-01,Oxford/AstraZeneca,293719
Latvia,2021-08-01,Pfizer/BioNTech,741437
Latvia,2021-08-02,Johnson&Johnson,101200
Latvia,2021-08-02,Moderna,221713
Latvia,2021-08-02,Oxford/AstraZeneca,293739
Latvia,2021-08-02,Pfizer/BioNTech,745290
Latvia,2021-08-03,Johnson&Johnson,102106
Latvia,2021-08-03,Moderna,222081
Latvia,2021-08-03,Oxford/AstraZeneca,293741
Latvia,2021-08-03,Pfizer/BioNTech,750312
Latvia,2021-08-04,Johnson&Johnson,102909
Latvia,2021-08-04,Moderna,222478
Latvia,2021-08-04,Oxford/AstraZeneca,293756
Latvia,2021-08-04,Pfizer/BioNTech,755506
Latvia,2021-08-05,Johnson&Johnson,103407
Latvia,2021-08-05,Moderna,222745
Latvia,2021-08-05,Oxford/AstraZeneca,293762
Latvia,2021-08-05,Pfizer/BioNTech,759917
Latvia,2021-08-06,Johnson&Johnson,104233
Latvia,2021-08-06,Moderna,223168
Latvia,2021-08-06,Oxford/AstraZeneca,293783
Latvia,2021-08-06,Pfizer/BioNTech,765158
Latvia,2021-08-07,Johnson&Johnson,105572
Latvia,2021-08-07,Moderna,223273
Latvia,2021-08-07,Oxford/AstraZeneca,293786
Latvia,2021-08-07,Pfizer/BioNTech,767818
Latvia,2021-08-08,Johnson&Johnson,105868
Latvia,2021-08-08,Moderna,223298
Latvia,2021-08-08,Oxford/AstraZeneca,293787
Latvia,2021-08-08,Pfizer/BioNTech,768569
Latvia,2021-08-09,Johnson&Johnson,106152
Latvia,2021-08-09,Moderna,223551
Latvia,2021-08-09,Oxford/AstraZeneca,293793
Latvia,2021-08-09,Pfizer/BioNTech,772749
Latvia,2021-08-10,Johnson&Johnson,106636
Latvia,2021-08-10,Moderna,223953
Latvia,2021-08-10,Oxford/AstraZeneca,293832
Latvia,2021-08-10,Pfizer/BioNTech,777785
Latvia,2021-08-11,Johnson&Johnson,107227
Latvia,2021-08-11,Moderna,224385
Latvia,2021-08-11,Oxford/AstraZeneca,293875
Latvia,2021-08-11,Pfizer/BioNTech,784209
Latvia,2021-08-12,Johnson&Johnson,107522
Latvia,2021-08-12,Moderna,225097
Latvia,2021-08-12,Oxford/AstraZeneca,293903
Latvia,2021-08-12,Pfizer/BioNTech,788453
Latvia,2021-08-13,Johnson&Johnson,107960
Latvia,2021-08-13,Moderna,225707
Latvia,2021-08-13,Oxford/AstraZeneca,293918
Latvia,2021-08-13,Pfizer/BioNTech,793886
Latvia,2021-08-14,Johnson&Johnson,108273
Latvia,2021-08-14,Moderna,225840
Latvia,2021-08-14,Oxford/AstraZeneca,293924
Latvia,2021-08-14,Pfizer/BioNTech,797238
Latvia,2021-08-15,Johnson&Johnson,108361
Latvia,2021-08-15,Moderna,225922
Latvia,2021-08-15,Oxford/AstraZeneca,293929
Latvia,2021-08-15,Pfizer/BioNTech,798253
Latvia,2021-08-16,Johnson&Johnson,108574
Latvia,2021-08-16,Moderna,226426
Latvia,2021-08-16,Oxford/AstraZeneca,293949
Latvia,2021-08-16,Pfizer/BioNTech,802205
Latvia,2021-08-17,Johnson&Johnson,108859
Latvia,2021-08-17,Moderna,226932
Latvia,2021-08-17,Oxford/AstraZeneca,293961
Latvia,2021-08-17,Pfizer/BioNTech,807296
Latvia,2021-08-18,Johnson&Johnson,109450
Latvia,2021-08-18,Moderna,227525
Latvia,2021-08-18,Oxford/AstraZeneca,294031
Latvia,2021-08-18,Pfizer/BioNTech,813139
Latvia,2021-08-19,Johnson&Johnson,109835
Latvia,2021-08-19,Moderna,227928
Latvia,2021-08-19,Oxford/AstraZeneca,294037
Latvia,2021-08-19,Pfizer/BioNTech,817209
Latvia,2021-08-20,Johnson&Johnson,110136
Latvia,2021-08-20,Moderna,228231
Latvia,2021-08-20,Oxford/AstraZeneca,294049
Latvia,2021-08-20,Pfizer/BioNTech,821848
Liechtenstein,2021-02-12,Moderna,368
Liechtenstein,2021-02-12,Pfizer/BioNTech,797
Liechtenstein,2021-02-19,Moderna,888
Liechtenstein,2021-02-19,Pfizer/BioNTech,917
Liechtenstein,2021-02-26,Moderna,1256
Liechtenstein,2021-02-26,Pfizer/BioNTech,1333
Liechtenstein,2021-03-05,Moderna,1256
Liechtenstein,2021-03-05,Pfizer/BioNTech,1862
Liechtenstein,2021-03-12,Moderna,1904
Liechtenstein,2021-03-12,Pfizer/BioNTech,1862
Liechtenstein,2021-03-19,Moderna,2423
Liechtenstein,2021-03-19,Pfizer/BioNTech,1912
Liechtenstein,2021-03-26,Moderna,2423
Liechtenstein,2021-03-26,Pfizer/BioNTech,3036
Liechtenstein,2021-04-02,Moderna,2912
Liechtenstein,2021-04-02,Pfizer/BioNTech,3561
Liechtenstein,2021-04-09,Moderna,3822
Liechtenstein,2021-04-09,Pfizer/BioNTech,3561
Liechtenstein,2021-04-16,Moderna,4361
Liechtenstein,2021-04-16,Pfizer/BioNTech,4468
Liechtenstein,2021-04-23,Moderna,5199
Liechtenstein,2021-04-23,Pfizer/BioNTech,6227
Liechtenstein,2021-04-30,Moderna,6198
Liechtenstein,2021-04-30,Pfizer/BioNTech,6769
Liechtenstein,2021-05-07,Moderna,7569
Liechtenstein,2021-05-07,Pfizer/BioNTech,6769
Liechtenstein,2021-05-14,Moderna,8669
Liechtenstein,2021-05-14,Pfizer/BioNTech,7633
Liechtenstein,2021-05-21,Moderna,8959
Liechtenstein,2021-05-21,Pfizer/BioNTech,7901
Liechtenstein,2021-05-28,Moderna,10327
Liechtenstein,2021-05-28,Pfizer/BioNTech,8736
Liechtenstein,2021-06-04,Moderna,13100
Liechtenstein,2021-06-04,Pfizer/BioNTech,8736
Liechtenstein,2021-06-11,Moderna,15396
Liechtenstein,2021-06-11,Pfizer/BioNTech,9314
Liechtenstein,2021-06-18,Moderna,18203
Liechtenstein,2021-06-18,Pfizer/BioNTech,9314
Liechtenstein,2021-06-25,Moderna,19302
Liechtenstein,2021-06-25,Pfizer/BioNTech,9832
Liechtenstein,2021-07-02,Moderna,21577
Liechtenstein,2021-07-02,Pfizer/BioNTech,9832
Liechtenstein,2021-07-09,Moderna,23589
Liechtenstein,2021-07-09,Pfizer/BioNTech,10437
Liechtenstein,2021-07-16,Moderna,25915
Liechtenstein,2021-07-16,Pfizer/BioNTech,10437
Liechtenstein,2021-07-23,Moderna,26305
Liechtenstein,2021-07-23,Pfizer/BioNTech,10682
Liechtenstein,2021-07-30,Moderna,26305
Liechtenstein,2021-07-30,Pfizer/BioNTech,10682
Liechtenstein,2021-08-06,Moderna,26305
Liechtenstein,2021-08-06,Pfizer/BioNTech,10682
Liechtenstein,2021-08-13,Moderna,27431
Liechtenstein,2021-08-13,Pfizer/BioNTech,11273
Lithuania,2020-12-27,Pfizer/BioNTech,2454
Lithuania,2020-12-28,Pfizer/BioNTech,5211
Lithuania,2020-12-29,Pfizer/BioNTech,8185
Lithuania,2020-12-30,Pfizer/BioNTech,9717
Lithuania,2020-12-31,Pfizer/BioNTech,9742
Lithuania,2021-01-01,Pfizer/BioNTech,9742
Lithuania,2021-01-02,Pfizer/BioNTech,9742
Lithuania,2021-01-03,Pfizer/BioNTech,9742
Lithuania,2021-01-04,Pfizer/BioNTech,9744
Lithuania,2021-01-05,Pfizer/BioNTech,10368
Lithuania,2021-01-06,Pfizer/BioNTech,13873
Lithuania,2021-01-07,Pfizer/BioNTech,18057
Lithuania,2021-01-08,Pfizer/BioNTech,23249
Lithuania,2021-01-09,Pfizer/BioNTech,23553
Lithuania,2021-01-10,Pfizer/BioNTech,23556
Lithuania,2021-01-11,Pfizer/BioNTech,25762
Lithuania,2021-01-12,Pfizer/BioNTech,27855
Lithuania,2021-01-13,Moderna,163
Lithuania,2021-01-13,Pfizer/BioNTech,33960
Lithuania,2021-01-14,Moderna,471
Lithuania,2021-01-14,Pfizer/BioNTech,42338
Lithuania,2021-01-15,Moderna,1043
Lithuania,2021-01-15,Pfizer/BioNTech,49101
Lithuania,2021-01-16,Moderna,1043
Lithuania,2021-01-16,Pfizer/BioNTech,50206
Lithuania,2021-01-17,Moderna,1044
Lithuania,2021-01-17,Pfizer/BioNTech,51337
Lithuania,2021-01-18,Moderna,1581
Lithuania,2021-01-18,Pfizer/BioNTech,55337
Lithuania,2021-01-19,Moderna,2077
Lithuania,2021-01-19,Pfizer/BioNTech,61136
Lithuania,2021-01-20,Moderna,2315
Lithuania,2021-01-20,Pfizer/BioNTech,64376
Lithuania,2021-01-21,Moderna,2375
Lithuania,2021-01-21,Pfizer/BioNTech,65865
Lithuania,2021-01-22,Moderna,2375
Lithuania,2021-01-22,Pfizer/BioNTech,66259
Lithuania,2021-01-23,Moderna,2375
Lithuania,2021-01-23,Pfizer/BioNTech,66267
Lithuania,2021-01-24,Moderna,2375
Lithuania,2021-01-24,Pfizer/BioNTech,66267
Lithuania,2021-01-25,Moderna,2375
Lithuania,2021-01-25,Pfizer/BioNTech,66372
Lithuania,2021-01-26,Moderna,2375
Lithuania,2021-01-26,Pfizer/BioNTech,69526
Lithuania,2021-01-27,Moderna,2375
Lithuania,2021-01-27,Pfizer/BioNTech,76436
Lithuania,2021-01-28,Moderna,2375
Lithuania,2021-01-28,Pfizer/BioNTech,83533
Lithuania,2021-01-29,Moderna,2375
Lithuania,2021-01-29,Pfizer/BioNTech,91601
Lithuania,2021-01-30,Moderna,2375
Lithuania,2021-01-30,Pfizer/BioNTech,92244
Lithuania,2021-01-31,Moderna,2375
Lithuania,2021-01-31,Pfizer/BioNTech,92252
Lithuania,2021-02-01,Moderna,2375
Lithuania,2021-02-01,Pfizer/BioNTech,95070
Lithuania,2021-02-02,Moderna,2697
Lithuania,2021-02-02,Oxford/AstraZeneca,2
Lithuania,2021-02-02,Pfizer/BioNTech,98582
Lithuania,2021-02-03,Moderna,3328
Lithuania,2021-02-03,Oxford/AstraZeneca,2
Lithuania,2021-02-03,Pfizer/BioNTech,104697
Lithuania,2021-02-04,Moderna,3910
Lithuania,2021-02-04,Oxford/AstraZeneca,3
Lithuania,2021-02-04,Pfizer/BioNTech,113907
Lithuania,2021-02-05,Moderna,4055
Lithuania,2021-02-05,Oxford/AstraZeneca,3
Lithuania,2021-02-05,Pfizer/BioNTech,121019
Lithuania,2021-02-06,Moderna,4055
Lithuania,2021-02-06,Oxford/AstraZeneca,4
Lithuania,2021-02-06,Pfizer/BioNTech,121742
Lithuania,2021-02-07,Moderna,4055
Lithuania,2021-02-07,Oxford/AstraZeneca,4
Lithuania,2021-02-07,Pfizer/BioNTech,121839
Lithuania,2021-02-08,Moderna,4143
Lithuania,2021-02-08,Oxford/AstraZeneca,4
Lithuania,2021-02-08,Pfizer/BioNTech,124403
Lithuania,2021-02-09,Moderna,4383
Lithuania,2021-02-09,Oxford/AstraZeneca,306
Lithuania,2021-02-09,Pfizer/BioNTech,126733
Lithuania,2021-02-10,Moderna,4696
Lithuania,2021-02-10,Oxford/AstraZeneca,3035
Lithuania,2021-02-10,Pfizer/BioNTech,129832
Lithuania,2021-02-11,Moderna,5127
Lithuania,2021-02-11,Oxford/AstraZeneca,5539
Lithuania,2021-02-11,Pfizer/BioNTech,135974
Lithuania,2021-02-12,Moderna,5754
Lithuania,2021-02-12,Oxford/AstraZeneca,7483
Lithuania,2021-02-12,Pfizer/BioNTech,140709
Lithuania,2021-02-13,Moderna,5755
Lithuania,2021-02-13,Oxford/AstraZeneca,7798
Lithuania,2021-02-13,Pfizer/BioNTech,140841
Lithuania,2021-02-14,Moderna,5755
Lithuania,2021-02-14,Oxford/AstraZeneca,7798
Lithuania,2021-02-14,Pfizer/BioNTech,140842
Lithuania,2021-02-15,Moderna,7007
Lithuania,2021-02-15,Oxford/AstraZeneca,9648
Lithuania,2021-02-15,Pfizer/BioNTech,142386
Lithuania,2021-02-16,Moderna,7007
Lithuania,2021-02-16,Oxford/AstraZeneca,9648
Lithuania,2021-02-16,Pfizer/BioNTech,142912
Lithuania,2021-02-17,Moderna,8360
Lithuania,2021-02-17,Oxford/AstraZeneca,10626
Lithuania,2021-02-17,Pfizer/BioNTech,148867
Lithuania,2021-02-18,Moderna,8897
Lithuania,2021-02-18,Oxford/AstraZeneca,12119
Lithuania,2021-02-18,Pfizer/BioNTech,158190
Lithuania,2021-02-19,Moderna,9374
Lithuania,2021-02-19,Oxford/AstraZeneca,14903
Lithuania,2021-02-19,Pfizer/BioNTech,165428
Lithuania,2021-02-20,Moderna,9374
Lithuania,2021-02-20,Oxford/AstraZeneca,15205
Lithuania,2021-02-20,Pfizer/BioNTech,166131
Lithuania,2021-02-21,Moderna,9374
Lithuania,2021-02-21,Oxford/AstraZeneca,15206
Lithuania,2021-02-21,Pfizer/BioNTech,166131
Lithuania,2021-02-22,Moderna,9542
Lithuania,2021-02-22,Oxford/AstraZeneca,17284
Lithuania,2021-02-22,Pfizer/BioNTech,169362
Lithuania,2021-02-23,Moderna,9955
Lithuania,2021-02-23,Oxford/AstraZeneca,19301
Lithuania,2021-02-23,Pfizer/BioNTech,175595
Lithuania,2021-02-24,Moderna,10089
Lithuania,2021-02-24,Oxford/AstraZeneca,22012
Lithuania,2021-02-24,Pfizer/BioNTech,184490
Lithuania,2021-02-25,Moderna,10800
Lithuania,2021-02-25,Oxford/AstraZeneca,26130
Lithuania,2021-02-25,Pfizer/BioNTech,191536
Lithuania,2021-02-26,Moderna,12305
Lithuania,2021-02-26,Oxford/AstraZeneca,30437
Lithuania,2021-02-26,Pfizer/BioNTech,195772
Lithuania,2021-02-27,Moderna,12305
Lithuania,2021-02-27,Oxford/AstraZeneca,31085
Lithuania,2021-02-27,Pfizer/BioNTech,195917
Lithuania,2021-02-28,Moderna,12305
Lithuania,2021-02-28,Oxford/AstraZeneca,31484
Lithuania,2021-02-28,Pfizer/BioNTech,195968
Lithuania,2021-03-01,Moderna,15791
Lithuania,2021-03-01,Oxford/AstraZeneca,34293
Lithuania,2021-03-01,Pfizer/BioNTech,197243
Lithuania,2021-03-02,Moderna,17680
Lithuania,2021-03-02,Oxford/AstraZeneca,35981
Lithuania,2021-03-02,Pfizer/BioNTech,203020
Lithuania,2021-03-03,Moderna,19490
Lithuania,2021-03-03,Oxford/AstraZeneca,39126
Lithuania,2021-03-03,Pfizer/BioNTech,210077
Lithuania,2021-03-04,Moderna,20560
Lithuania,2021-03-04,Oxford/AstraZeneca,42646
Lithuania,2021-03-04,Pfizer/BioNTech,220972
Lithuania,2021-03-05,Moderna,21142
Lithuania,2021-03-05,Oxford/AstraZeneca,46949
Lithuania,2021-03-05,Pfizer/BioNTech,230122
Lithuania,2021-03-06,Moderna,21230
Lithuania,2021-03-06,Oxford/AstraZeneca,47212
Lithuania,2021-03-06,Pfizer/BioNTech,230397
Lithuania,2021-03-07,Moderna,21230
Lithuania,2021-03-07,Oxford/AstraZeneca,47212
Lithuania,2021-03-07,Pfizer/BioNTech,230399
Lithuania,2021-03-08,Moderna,21711
Lithuania,2021-03-08,Oxford/AstraZeneca,53923
Lithuania,2021-03-08,Pfizer/BioNTech,232135
Lithuania,2021-03-09,Moderna,22676
Lithuania,2021-03-09,Oxford/AstraZeneca,56692
Lithuania,2021-03-09,Pfizer/BioNTech,240312
Lithuania,2021-03-10,Moderna,22871
Lithuania,2021-03-10,Oxford/AstraZeneca,62746
Lithuania,2021-03-10,Pfizer/BioNTech,249718
Lithuania,2021-03-11,Moderna,22871
Lithuania,2021-03-11,Oxford/AstraZeneca,63103
Lithuania,2021-03-11,Pfizer/BioNTech,250498
Lithuania,2021-03-12,Moderna,23125
Lithuania,2021-03-12,Oxford/AstraZeneca,69318
Lithuania,2021-03-12,Pfizer/BioNTech,261979
Lithuania,2021-03-13,Moderna,23125
Lithuania,2021-03-13,Oxford/AstraZeneca,69606
Lithuania,2021-03-13,Pfizer/BioNTech,263437
Lithuania,2021-03-14,Moderna,23125
Lithuania,2021-03-14,Oxford/AstraZeneca,69614
Lithuania,2021-03-14,Pfizer/BioNTech,263455
Lithuania,2021-03-15,Moderna,23225
Lithuania,2021-03-15,Oxford/AstraZeneca,75389
Lithuania,2021-03-15,Pfizer/BioNTech,265635
Lithuania,2021-03-16,Moderna,23428
Lithuania,2021-03-16,Oxford/AstraZeneca,78722
Lithuania,2021-03-16,Pfizer/BioNTech,272316
Lithuania,2021-03-17,Moderna,23534
Lithuania,2021-03-17,Oxford/AstraZeneca,78816
Lithuania,2021-03-17,Pfizer/BioNTech,282663
Lithuania,2021-03-18,Moderna,23667
Lithuania,2021-03-18,Oxford/AstraZeneca,78843
Lithuania,2021-03-18,Pfizer/BioNTech,290921
Lithuania,2021-03-19,Moderna,25881
Lithuania,2021-03-19,Oxford/AstraZeneca,79372
Lithuania,2021-03-19,Pfizer/BioNTech,297465
Lithuania,2021-03-20,Moderna,26415
Lithuania,2021-03-20,Oxford/AstraZeneca,79372
Lithuania,2021-03-20,Pfizer/BioNTech,297664
Lithuania,2021-03-21,Moderna,26417
Lithuania,2021-03-21,Oxford/AstraZeneca,79373
Lithuania,2021-03-21,Pfizer/BioNTech,297694
Lithuania,2021-03-22,Moderna,31234
Lithuania,2021-03-22,Oxford/AstraZeneca,81669
Lithuania,2021-03-22,Pfizer/BioNTech,298831
Lithuania,2021-03-23,Moderna,32794
Lithuania,2021-03-23,Oxford/AstraZeneca,84457
Lithuania,2021-03-23,Pfizer/BioNTech,307393
Lithuania,2021-03-24,Moderna,33909
Lithuania,2021-03-24,Oxford/AstraZeneca,89053
Lithuania,2021-03-24,Pfizer/BioNTech,319316
Lithuania,2021-03-25,Moderna,34915
Lithuania,2021-03-25,Oxford/AstraZeneca,93515
Lithuania,2021-03-25,Pfizer/BioNTech,330820
Lithuania,2021-03-26,Moderna,36542
Lithuania,2021-03-26,Oxford/AstraZeneca,99080
Lithuania,2021-03-26,Pfizer/BioNTech,340076
Lithuania,2021-03-27,Moderna,36618
Lithuania,2021-03-27,Oxford/AstraZeneca,101907
Lithuania,2021-03-27,Pfizer/BioNTech,340327
Lithuania,2021-03-28,Moderna,36618
Lithuania,2021-03-28,Oxford/AstraZeneca,102008
Lithuania,2021-03-28,Pfizer/BioNTech,340411
Lithuania,2021-03-29,Moderna,38040
Lithuania,2021-03-29,Oxford/AstraZeneca,107460
Lithuania,2021-03-29,Pfizer/BioNTech,341403
Lithuania,2021-03-30,Moderna,38229
Lithuania,2021-03-30,Oxford/AstraZeneca,109995
Lithuania,2021-03-30,Pfizer/BioNTech,351573
Lithuania,2021-03-31,Moderna,39669
Lithuania,2021-03-31,Oxford/AstraZeneca,112069
Lithuania,2021-03-31,Pfizer/BioNTech,368816
Lithuania,2021-04-01,Moderna,46933
Lithuania,2021-04-01,Oxford/AstraZeneca,114930
Lithuania,2021-04-01,Pfizer/BioNTech,377022
Lithuania,2021-04-02,Moderna,53444
Lithuania,2021-04-02,Oxford/AstraZeneca,120631
Lithuania,2021-04-02,Pfizer/BioNTech,384619
Lithuania,2021-04-03,Moderna,53637
Lithuania,2021-04-03,Oxford/AstraZeneca,128339
Lithuania,2021-04-03,Pfizer/BioNTech,385386
Lithuania,2021-04-04,Moderna,53637
Lithuania,2021-04-04,Oxford/AstraZeneca,130741
Lithuania,2021-04-04,Pfizer/BioNTech,385394
Lithuania,2021-04-05,Moderna,53647
Lithuania,2021-04-05,Oxford/AstraZeneca,134250
Lithuania,2021-04-05,Pfizer/BioNTech,385590
Lithuania,2021-04-06,Moderna,56315
Lithuania,2021-04-06,Oxford/AstraZeneca,144840
Lithuania,2021-04-06,Pfizer/BioNTech,387030
Lithuania,2021-04-07,Moderna,57565
Lithuania,2021-04-07,Oxford/AstraZeneca,154794
Lithuania,2021-04-07,Pfizer/BioNTech,388580
Lithuania,2021-04-08,Moderna,58983
Lithuania,2021-04-08,Oxford/AstraZeneca,157521
Lithuania,2021-04-08,Pfizer/BioNTech,411386
Lithuania,2021-04-09,Moderna,59415
Lithuania,2021-04-09,Oxford/AstraZeneca,162759
Lithuania,2021-04-09,Pfizer/BioNTech,439208
Lithuania,2021-04-10,Moderna,59492
Lithuania,2021-04-10,Oxford/AstraZeneca,166959
Lithuania,2021-04-10,Pfizer/BioNTech,450558
Lithuania,2021-04-11,Moderna,59550
Lithuania,2021-04-11,Oxford/AstraZeneca,167582
Lithuania,2021-04-11,Pfizer/BioNTech,451603
Lithuania,2021-04-12,Moderna,59807
Lithuania,2021-04-12,Oxford/AstraZeneca,171623
Lithuania,2021-04-12,Pfizer/BioNTech,456074
Lithuania,2021-04-13,Moderna,60214
Lithuania,2021-04-13,Oxford/AstraZeneca,174173
Lithuania,2021-04-13,Pfizer/BioNTech,471957
Lithuania,2021-04-14,Moderna,60436
Lithuania,2021-04-14,Oxford/AstraZeneca,175244
Lithuania,2021-04-14,Pfizer/BioNTech,497467
Lithuania,2021-04-15,Moderna,60685
Lithuania,2021-04-15,Oxford/AstraZeneca,178565
Lithuania,2021-04-15,Pfizer/BioNTech,517095
Lithuania,2021-04-16,Moderna,60951
Lithuania,2021-04-16,Oxford/AstraZeneca,184809
Lithuania,2021-04-16,Pfizer/BioNTech,531037
Lithuania,2021-04-17,Moderna,60983
Lithuania,2021-04-17,Oxford/AstraZeneca,185985
Lithuania,2021-04-17,Pfizer/BioNTech,532337
Lithuania,2021-04-18,Moderna,60983
Lithuania,2021-04-18,Oxford/AstraZeneca,186065
Lithuania,2021-04-18,Pfizer/BioNTech,532341
Lithuania,2021-04-19,Moderna,61415
Lithuania,2021-04-19,Oxford/AstraZeneca,190039
Lithuania,2021-04-19,Pfizer/BioNTech,533783
Lithuania,2021-04-20,Moderna,63171
Lithuania,2021-04-20,Oxford/AstraZeneca,191513
Lithuania,2021-04-20,Pfizer/BioNTech,545822
Lithuania,2021-04-21,Johnson&Johnson,4
Lithuania,2021-04-21,Moderna,67320
Lithuania,2021-04-21,Oxford/AstraZeneca,192157
Lithuania,2021-04-21,Pfizer/BioNTech,567704
Lithuania,2021-04-22,Johnson&Johnson,4
Lithuania,2021-04-22,Moderna,71246
Lithuania,2021-04-22,Oxford/AstraZeneca,194297
Lithuania,2021-04-22,Pfizer/BioNTech,587806
Lithuania,2021-04-23,Johnson&Johnson,6
Lithuania,2021-04-23,Moderna,72711
Lithuania,2021-04-23,Oxford/AstraZeneca,202177
Lithuania,2021-04-23,Pfizer/BioNTech,603121
Lithuania,2021-04-24,Johnson&Johnson,6
Lithuania,2021-04-24,Moderna,74063
Lithuania,2021-04-24,Oxford/AstraZeneca,203457
Lithuania,2021-04-24,Pfizer/BioNTech,605040
Lithuania,2021-04-25,Johnson&Johnson,6
Lithuania,2021-04-25,Moderna,74064
Lithuania,2021-04-25,Oxford/AstraZeneca,203478
Lithuania,2021-04-25,Pfizer/BioNTech,605287
Lithuania,2021-04-26,Johnson&Johnson,16
Lithuania,2021-04-26,Moderna,74875
Lithuania,2021-04-26,Oxford/AstraZeneca,207752
Lithuania,2021-04-26,Pfizer/BioNTech,606374
Lithuania,2021-04-27,Johnson&Johnson,66
Lithuania,2021-04-27,Moderna,75299
Lithuania,2021-04-27,Oxford/AstraZeneca,209117
Lithuania,2021-04-27,Pfizer/BioNTech,617625
Lithuania,2021-04-28,Johnson&Johnson,228
Lithuania,2021-04-28,Moderna,75871
Lithuania,2021-04-28,Oxford/AstraZeneca,209805
Lithuania,2021-04-28,Pfizer/BioNTech,631590
Lithuania,2021-04-29,Johnson&Johnson,340
Lithuania,2021-04-29,Moderna,77951
Lithuania,2021-04-29,Oxford/AstraZeneca,211963
Lithuania,2021-04-29,Pfizer/BioNTech,659970
Lithuania,2021-04-30,Johnson&Johnson,436
Lithuania,2021-04-30,Moderna,82366
Lithuania,2021-04-30,Oxford/AstraZeneca,213650
Lithuania,2021-04-30,Pfizer/BioNTech,691504
Lithuania,2021-05-01,Johnson&Johnson,478
Lithuania,2021-05-01,Moderna,82793
Lithuania,2021-05-01,Oxford/AstraZeneca,214486
Lithuania,2021-05-01,Pfizer/BioNTech,705991
Lithuania,2021-05-02,Johnson&Johnson,478
Lithuania,2021-05-02,Moderna,82794
Lithuania,2021-05-02,Oxford/AstraZeneca,214493
Lithuania,2021-05-02,Pfizer/BioNTech,706731
Lithuania,2021-05-03,Johnson&Johnson,602
Lithuania,2021-05-03,Moderna,86071
Lithuania,2021-05-03,Oxford/AstraZeneca,219232
Lithuania,2021-05-03,Pfizer/BioNTech,711998
Lithuania,2021-05-04,Johnson&Johnson,912
Lithuania,2021-05-04,Moderna,89175
Lithuania,2021-05-04,Oxford/AstraZeneca,222746
Lithuania,2021-05-04,Pfizer/BioNTech,733389
Lithuania,2021-05-05,Johnson&Johnson,1442
Lithuania,2021-05-05,Moderna,90827
Lithuania,2021-05-05,Oxford/AstraZeneca,225998
Lithuania,2021-05-05,Pfizer/BioNTech,762711
Lithuania,2021-05-06,Johnson&Johnson,2092
Lithuania,2021-05-06,Moderna,96531
Lithuania,2021-05-06,Oxford/AstraZeneca,229879
Lithuania,2021-05-06,Pfizer/BioNTech,788072
Lithuania,2021-05-07,Johnson&Johnson,3798
Lithuania,2021-05-07,Moderna,101075
Lithuania,2021-05-07,Oxford/AstraZeneca,238656
Lithuania,2021-05-07,Pfizer/BioNTech,806980
Lithuania,2021-05-08,Johnson&Johnson,4098
Lithuania,2021-05-08,Moderna,102526
Lithuania,2021-05-08,Oxford/AstraZeneca,248762
Lithuania,2021-05-08,Pfizer/BioNTech,810941
Lithuania,2021-05-09,Johnson&Johnson,4100
Lithuania,2021-05-09,Moderna,102526
Lithuania,2021-05-09,Oxford/AstraZeneca,255894
Lithuania,2021-05-09,Pfizer/BioNTech,810942
Lithuania,2021-05-10,Johnson&Johnson,5754
Lithuania,2021-05-10,Moderna,104839
Lithuania,2021-05-10,Oxford/AstraZeneca,270121
Lithuania,2021-05-10,Pfizer/BioNTech,813412
Lithuania,2021-05-11,Johnson&Johnson,6484
Lithuania,2021-05-11,Moderna,107651
Lithuania,2021-05-11,Oxford/AstraZeneca,273259
Lithuania,2021-05-11,Pfizer/BioNTech,833243
Lithuania,2021-05-12,Johnson&Johnson,6922
Lithuania,2021-05-12,Moderna,108840
Lithuania,2021-05-12,Oxford/AstraZeneca,275868
Lithuania,2021-05-12,Pfizer/BioNTech,860739
Lithuania,2021-05-13,Johnson&Johnson,7844
Lithuania,2021-05-13,Moderna,110957
Lithuania,2021-05-13,Oxford/AstraZeneca,278695
Lithuania,2021-05-13,Pfizer/BioNTech,885116
Lithuania,2021-05-14,Johnson&Johnson,8508
Lithuania,2021-05-14,Moderna,113769
Lithuania,2021-05-14,Oxford/AstraZeneca,282815
Lithuania,2021-05-14,Pfizer/BioNTech,909125
Lithuania,2021-05-15,Johnson&Johnson,8540
Lithuania,2021-05-15,Moderna,114009
Lithuania,2021-05-15,Oxford/AstraZeneca,285432
Lithuania,2021-05-15,Pfizer/BioNTech,912384
Lithuania,2021-05-16,Johnson&Johnson,8540
Lithuania,2021-05-16,Moderna,114134
Lithuania,2021-05-16,Oxford/AstraZeneca,285472
Lithuania,2021-05-16,Pfizer/BioNTech,912721
Lithuania,2021-05-17,Johnson&Johnson,9406
Lithuania,2021-05-17,Moderna,122558
Lithuania,2021-05-17,Oxford/AstraZeneca,289810
Lithuania,2021-05-17,Pfizer/BioNTech,914892
Lithuania,2021-05-18,Johnson&Johnson,10656
Lithuania,2021-05-18,Moderna,124638
Lithuania,2021-05-18,Oxford/AstraZeneca,292511
Lithuania,2021-05-18,Pfizer/BioNTech,933515
Lithuania,2021-05-19,Johnson&Johnson,11974
Lithuania,2021-05-19,Moderna,127778
Lithuania,2021-05-19,Oxford/AstraZeneca,296200
Lithuania,2021-05-19,Pfizer/BioNTech,958627
Lithuania,2021-05-20,Johnson&Johnson,14330
Lithuania,2021-05-20,Moderna,130461
